"SEMANA","FECHA","TURNO","IMPRESORA","OPERADOR","N° DE PEDIDO","CLAVE SAP","NOMBRE DE PEDIDO","TIPO DE PRODUCTO","ANCHO DE PELICULA","TINTAS","FOLIO DEL ROLLO","HORA INICIO","HORA FINAL","PESO DE ROLLO","RECUPERADO","% DE RECUP","HORAS DE TRABAJO","DISCO","Columna1","Columna2","Columna3","Columna4","Columna5","Columna6"
26.,"6/27/19",2.,6.,"OPERADOR7","SAP-2323","","NOMBREDEPEDIDO12","TIPODEPRODUCTO1","48CM","","SAP-2323-7-2","2:15:00 PM","2:40:00 PM",13.,"","",0.42,"","","","","","",""
26.,"6/27/19",2.,6.,"OPERADOR7","SAP-2323","","NOMBREDEPEDIDO12","TIPODEPRODUCTO1","48CM","","SAP-2323-5-1","2:45:00 PM","3:35:00 PM",24.,"","",0.83,"","","","","","",""
26.,"6/27/19",2.,5.,"OPERADOR3","SAP-2299","ISSI-003","NOMBREDEPEDIDO352","TIPODEPRODUCTO2","57CM","","SAP-2299-1-1","2:40:00 PM","3:45:00 PM",82.,"","",1.08,"","","","","","",""
26.,"6/27/19",2.,5.,"OPERADOR3","SAP-2299","ISSI-003","NOMBREDEPEDIDO352","TIPODEPRODUCTO2","57CM","","SAP-2299-7-1","4:00:00 PM","6:00:00 PM",125.,"","",2.,"","","","","","",""
26.,"6/27/19",2.,5.,"OPERADOR3","SAP-2299","ISSI-003","NOMBREDEPEDIDO352","TIPODEPRODUCTO2","57CM","","SAP-2299-3-1","6:20:00 PM","8:10:00 PM",125.,"","",1.83,"","","","","","",""
26.,"6/27/19",2.,5.,"OPERADOR3","SAP-2299","ISSI-003","NOMBREDEPEDIDO352","TIPODEPRODUCTO2","57CM","","SAP-2299-3-2","8:30:00 PM","9:15:00 PM",49.,"","",0.75,"","","","","","",""
26.,"6/27/19",2.,5.,"OPERADOR3","SAP-2299","ISSI-003","NOMBREDEPEDIDO352","TIPODEPRODUCTO2","57CM","","SAP-2299-6-1","9:20:00 PM","10:00:00 PM",70.,"","",0.67,"","","","","","",""
26.,"6/28/19",2.,5.,"OPERADOR3","sap-2230","IMPE-003","NOMBREDEPEDIDO353","TIPODEPRODUCTO2","60CM","","SAP-2230-4-1","2:30:00 PM","3:45:00 PM",108.,"","",1.25,"","","","","","",""
26.,"6/28/19",2.,5.,"OPERADOR3","sap-2230","IMPE-003","NOMBREDEPEDIDO353","TIPODEPRODUCTO2","60CM","","SAP-2230-1-1","4:00:00 PM","5:30:00 PM",133.,"","",1.5,"","","","","","",""
26.,"6/28/19",2.,5.,"OPERADOR3","sap-2230","IMPE-003","NOMBREDEPEDIDO353","TIPODEPRODUCTO2","60CM","","SAP-2230-3-1","5:40:00 PM","7:00:00 PM",161.,"","",1.33,"","","","","","",""
26.,"6/28/19",2.,5.,"OPERADOR3","sap-2230","IMPE-003","NOMBREDEPEDIDO353","TIPODEPRODUCTO2","60CM","","SAP-2230-6-1","7:40:00 PM","8:40:00 PM",114.,"","",1.,"","","","","","",""
26.,"6/28/19",2.,5.,"OPERADOR3","sap-2230","IMPE-003","NOMBREDEPEDIDO353","TIPODEPRODUCTO2","60CM","","SAP-2230-2-1","9:00:00 PM","10:00:00 PM",79.,"","",1.,"","","","","","",""
26.,"6/28/19",2.,6.,"OPERADOR7","SAP-2282A","IM-FRES-004","NOMBREDEPEDIDO354","TIPODEPRODUCTO2","60CM","","SAP-2282A-1-1","2:40:00 PM","3:50:00 PM",73.,"","",1.17,"","","","","","",""
26.,"6/28/19",2.,6.,"OPERADOR7","SAP-2282A","IM-FRES-004","NOMBREDEPEDIDO354","TIPODEPRODUCTO2","60CM","","SAP-2282A-1-2","4:00:00 PM","5:10:00 PM",73.,"","",1.17,"","","","","","",""
26.,"6/28/19",2.,6.,"OPERADOR7","SAP-2282A","IM-FRES-004","NOMBREDEPEDIDO354","TIPODEPRODUCTO2","60CM","","SAP-2282A-2-1","5:45:00 PM","7:35:00 PM",81.,"","",1.83,"","","","","","",""
26.,"6/28/19",2.,6.,"OPERADOR7","SAP-2282A","IM-FRES-004","NOMBREDEPEDIDO354","TIPODEPRODUCTO2","60CM","","SAP-2282A-2-2","7:40:00 PM","8:50:00 PM",81.,"","",1.17,"","","","","","",""
26.,"6/28/19",2.,4.,"OPERADOR2","SAP-2304","IM-TEPU-006","NOMBREDEPEDIDO355","TIPODEPRODUCTO2","80CM","","SAP-2304-1-1","2:25:00 PM","3:00:00 PM",97.,"","",0.58,"","","","","","",""
26.,"6/28/19",2.,4.,"OPERADOR2","SAP-2321","IM-TEPU-001","NOMBREDEPEDIDO356","TIPODEPRODUCTO2","36.5CM","","SAP-2321-3-1","4:10:00 PM","5:35:00 PM",50.,"","",1.42,"","","","","","",""
26.,"6/28/19",2.,4.,"OPERADOR2","SAP-2321","IM-TEPU-001","NOMBREDEPEDIDO356","TIPODEPRODUCTO2","36.5CM","","SAP-2321-3-2","5:40:00 PM","6:10:00 PM",50.,"","",0.5,"","","","","","",""
26.,"6/28/19",2.,4.,"OPERADOR2","SAP-2321","IM-TEPU-001","NOMBREDEPEDIDO356","TIPODEPRODUCTO2","36.5CM","","SAP-2321-4-1","6:30:00 PM","7:40:00 PM",63.,"","",1.17,"","","","","","",""
26.,"6/28/19",2.,4.,"OPERADOR2","SAP-2321","IM-TEPU-001","NOMBREDEPEDIDO356","TIPODEPRODUCTO2","36.5CM","","SAP-2321-4-2","7:45:00 PM","8:40:00 PM",56.,"","",0.92,"","","","","","",""
26.,"6/28/19",2.,4.,"OPERADOR2","SAP-2321","IM-TEPU-001","NOMBREDEPEDIDO356","TIPODEPRODUCTO2","36.5CM","","SAP-2321-5-1","8:45:00 PM","9:30:00 PM","0:00","","",0.75,"","","","","","",""
26.,"6/28/19",1.,5.,"OPERADOR1","SAP-2299","ISSI-003","NOMBREDEPEDIDO352","TIPODEPRODUCTO2","57CM","","SAP-2299-10-1","6:30:00 AM","8:00:00 AM",126.,"","",1.5,"","","","","","",""
26.,"6/28/19",1.,5.,"OPERADOR1","SAP-2299","ISSI-003","NOMBREDEPEDIDO352","TIPODEPRODUCTO2","57CM","","SAP-2299-4-1","8:10:00 AM","9:10:00 AM",85.,"","",1.,"","","","","","",""
26.,"6/28/19",1.,5.,"OPERADOR1","SAP-2299","ISSI-003","NOMBREDEPEDIDO352","TIPODEPRODUCTO2","57CM","","SAP-2299-4-2","9:20:00 AM","10:30:00 AM",96.,"","",1.17,"","","","","","",""
26.,"6/28/19",1.,5.,"OPERADOR1","SAP-2299","ISSI-003","NOMBREDEPEDIDO352","TIPODEPRODUCTO2","57CM","","SAP-2299-8-1","11:10:00 AM","11:35:00 AM",30.,"","",0.42,"","","","","","",""
26.,"6/28/19",1.,5.,"OPERADOR1","SAP-2230","IMPE-003","NOMBREDEPEDIDO353","TIPODEPRODUCTO4","60CM","","","11:50:00 AM","1:45:00 PM","",3.,"",1.92,"","","","","","",""
26.,"6/29/19",1.,7.,"OPERADOR5","SAP-2311","ALVA-002","NOMBREDEPEDIDO357","TIPODEPRODUCTO2","61CM","","SAP-2311-3-1","7:30:00 AM","8:20:00 AM",62.,"","",0.83,"","","","","","",""
26.,"6/29/19",1.,7.,"OPERADOR5","SAP-2311","ALVA-002","NOMBREDEPEDIDO357","TIPODEPRODUCTO2","61CM","","SAP-2311-1-1","8:35:00 AM","9:10:00 AM",103.,"","",0.58,"","","","","","",""
26.,"6/29/19",1.,7.,"OPERADOR5","SAP-2311","ALVA-002","NOMBREDEPEDIDO357","TIPODEPRODUCTO2","61CM","","SAP-2311-2-1","9:15:00 AM","11:00:00 AM",166.,"","",1.75,"","","","","","",""
26.,"6/29/19",1.,5.,"OPERADOR1","SAP-2230","IMPE-003","NOMBREDEPEDIDO353","TIPODEPRODUCTO2","60CM","","SAP-2230-2-2","6:25:00 AM","7:25:00 AM",78.,"","",1.,"","","","","","",""
26.,"6/29/19",1.,5.,"OPERADOR1","SAP-2230","IMPE-003","NOMBREDEPEDIDO353","TIPODEPRODUCTO2","60CM","","SAP-2230-5-1","7:35:00 AM","8:40:00 AM",88.,"","",1.08,"","","","","","",""
26.,"6/29/19",1.,5.,"OPERADOR1","SAP-2230","IMPE-003","NOMBREDEPEDIDO353","TIPODEPRODUCTO2","60CM","","SAP-2230-5-2","8:50:00 AM","9:55:00 AM",89.,"","",1.08,"","","","","","",""
26.,"6/29/19",1.,5.,"OPERADOR1","SAP-2230","IMPE-003","NOMBREDEPEDIDO353","TIPODEPRODUCTO2","60CM","","SAP-2230-7-1","10:35:00 AM","11:50:00 AM",148.,"","",1.25,"","","","","","",""
26.,"6/28/19",1.,6.,"OPERADOR4","SAP-2282A","IM-FRES-004","NOMBREDEPEDIDO354","TIPODEPRODUCTO2","60CM","","SAP-2282A-1-1","12:25:00 PM","12:40:00 PM",40.,"","",0.25,"","","","","","",""
26.,"6/29/19",1.,6.,"OPERADOR4","SAP-2310","LORE-001","NOMBREDEPEDIDO11","TIPODEPRODUCTO1","38CM","","","6:30:00 AM","9:15:00 AM","",1.,"",2.75,"","","","","","",""
26.,"6/29/19",1.,6.,"OPERADOR4","SAP-2310","LORE-001","NOMBREDEPEDIDO358","TIPODEPRODUCTO1","38CM","","SAP-2310-3-1","9:20:00 AM","12:30:00 PM",96.,"","",3.17,"","","","","","",""
26.,"6/29/19",1.,6.,"OPERADOR4","SAP-2310","LORE-001","NOMBREDEPEDIDO358","TIPODEPRODUCTO1","38CM","","SAP-2310-1-1","12:30:00 PM","1:50:00 PM",44.,"","",1.33,"","","","","","",""
26.,"6/29/19",1.,4.,"OPERADOR8","SAP-2321","TEPU-001","NOMBREDEPEDIDO253","TIPODEPRODUCTO2","36.5CM","","SAP-2321-5-2","8:20:00 AM","10:30:00 AM",60.,"","",2.17,"","","","","","",""
26.,"6/29/19",1.,4.,"OPERADOR8","SAP-2321","TEPU-001","NOMBREDEPEDIDO253","TIPODEPRODUCTO2","36.5CM","","SAP-2321-6-1","11:00:00 AM","11:30:00 AM",40.,"","",0.5,"","","","","","",""
26.,"6/29/19",1.,4.,"OPERADOR8","SAP-2321","TEPU-001","NOMBREDEPEDIDO253","TIPODEPRODUCTO2","36.5CM","","SAP-2321-6-2","11:40:00 AM","12:10:00 PM",54.,"","",0.5,"","","","","","",""
26.,"6/29/19",1.,4.,"OPERADOR8","SAP-2321","TEPU-001","NOMBREDEPEDIDO253","TIPODEPRODUCTO2","36.5CM","","SAP-2321-8-1","12:15:00 PM","1:15:00 PM",64.,"","",1.,"","","","","","",""
26.,"6/29/19",2.,6.,"OPERADOR7","SAP-2310","IM-LORE-001","NOMBREDEPEDIDO358","TIPODEPRODUCTO1","38CM","","SAP-2310-1-1","2:35:00 PM","3:40:00 PM",43.,"","",1.08,"","","","","","",""
26.,"6/29/19",2.,6.,"OPERADOR7","SAP-2310","IM-LORE-001","NOMBREDEPEDIDO358","TIPODEPRODUCTO1","38CM","","SAP-2310-2-1","3:50:00 PM","5:05:00 PM",61.,"","",1.25,"","","","","","",""
26.,"6/29/19",2.,6.,"OPERADOR7","SAP-2310","IM-LORE-001","NOMBREDEPEDIDO358","TIPODEPRODUCTO1","38CM","","SAP-2310-2-2","5:15:00 PM","6:35:00 PM",62.,"","",1.33,"","","","","","",""
26.,"6/29/19",2.,5.,"OPERADOR3","SAP-2230","IMPE-003","NOMBREDEPEDIDO353","TIPODEPRODUCTO2","60CM","","SAP-2230-8-1","2:20:00 PM","3:45:00 PM",109.,"","",1.42,"","","","","","",""
26.,"6/29/19",2.,4.,"OPERADOR2","SAP-2321","TEPU-001","NOMBREDEPEDIDO253","TIPODEPRODUCTO2","36.5CM","","SAP-2321-8-1","2:00:00 PM","3:05:00 PM",31.,"","",1.08,"","","","","","",""
26.,"6/29/19",2.,4.,"OPERADOR2","SAP-2321","TEPU-001","NOMBREDEPEDIDO253","TIPODEPRODUCTO2","36.5CM","","SAP-2321-7-1","3:10:00 PM","4:00:00 PM",63.,"","",0.83,"","","","","","",""
26.,"6/29/19",2.,4.,"OPERADOR2","SAP-2321","TEPU-001","NOMBREDEPEDIDO253","TIPODEPRODUCTO2","36.5CM","","SAP-2321-7-2","15:05","17:00",46.,"","36.5CM",1.92,"","","","","","",""
26.,"6/29/19",2.,4.,"OPERADOR2","SAP-2321","TEPU-001","NOMBREDEPEDIDO253","TIPODEPRODUCTO2","36.5CM","","SAP-2321-14-1","5:05:00 PM","6:00:00 PM",62.,"","",0.92,"","","","","","",""
26.,"6/29/19",2.,4.,"OPERADOR2","SAP-2321","TEPU-001","NOMBREDEPEDIDO253","TIPODEPRODUCTO2","36.5CM","","SAP-2321-14-2","6:05:00 PM","6:35:00 PM",48.,"","",0.5,"","","","","","",""
26.,"6/29/19",2.,4.,"OPERADOR2","SAP-2321","TEPU-001","NOMBREDEPEDIDO253","TIPODEPRODUCTO2","36.5CM","","SAP-2321-14-3","6:40:00 PM","7:00:00 PM",11.,"","",0.33,"","","","","","",""
26.,"6/29/19",2.,4.,"OPERADOR2","SAP-2321","TEPU-001","NOMBREDEPEDIDO253","TIPODEPRODUCTO2","36.5CM","","SAP-2321-9-1","8:35:00 PM","9:25:00 PM",54.,"","",0.83,"","","","","","",""
27.,"7/1/19",1.,4.,"OPERADOR5","sao-2321","TEPU-001","NOMBREDEPEDIDO359","TIPODEPRODUCTO2","36.5CM","","SAP-2321-9-2","6:30:00 AM","7:50:00 AM",54.,"","",1.33,"","","","","","",""
27.,"7/1/19",1.,4.,"OPERADOR5","sap-2321","TEPU-001","NOMBREDEPEDIDO359","TIPODEPRODUCTO2","36.5CM","","SAP-2321-24-1","8:55:00 AM","9:45:00 AM",87.,"","",0.83,"","","","","","",""
27.,"7/1/19",1.,4.,"OPERADOR5","sap-2321","TEPU-001","NOMBREDEPEDIDO359","TIPODEPRODUCTO2","36.5CM","","SAP-2321-27-1","9:50:00 AM","11:25:00 AM",79.,"","",1.58,"","","","","","",""
27.,"7/1/19",1.,4.,"OPERADOR5","sap-2321","TEPU-001","NOMBREDEPEDIDO359","TIPODEPRODUCTO2","36.5CM","","SAP-2321-16-1","11:30:00 AM","12:35:00 PM",71.,"","",1.08,"","","","","","",""
27.,"7/1/19",1.,4.,"OPERADOR5","sap-2321","TEPU-001","NOMBREDEPEDIDO359","TIPODEPRODUCTO2","36.5CM","","SAP-2321-19-1","12:40:00 PM","1:40:00 PM",73.,"","",1.,"","","","","","",""
27.,"7/1/19",1.,6.,"OPERADOR7","SAP-2310A","LORE-002","NOMBREDEPEDIDO358","TIPODEPRODUCTO1","41CM","","SAP-2310A-2-1","6:35:00 AM","8:05:00 AM",55.,"","",1.5,"","","","","","",""
27.,"7/1/19",1.,6.,"OPERADOR7","SAP-2310A","LORE-002","NOMBREDEPEDIDO358","TIPODEPRODUCTO1","41CM","","SAP-2310A-2-2","10:40:00 AM","12:20:00 PM",55.,"","",1.67,"","","","","","",""
27.,"7/1/19",1.,6.,"OPERADOR7","SAP-2310A","LORE-002","NOMBREDEPEDIDO358","TIPODEPRODUCTO1","41CM","","SAP-2310A-3-1","12:30:00 PM","2:00:00 PM",81.,"","",1.5,"","","","","","",""
27.,"7/1/19",1.,5.,"OPERADOR3","SAP-2280","CRYS-001","NOMBREDEPEDIDO360","TIPODEPRODUCTO2","60CM","","SAP-2080-2-1","6:30:00 AM","7:45:00 AM",112.,"","",1.25,"","","","","","",""
27.,"7/1/19",1.,5.,"OPERADOR3","SAP-2280","CRYS-001","NOMBREDEPEDIDO360","TIPODEPRODUCTO2","60CM","","SAP-2080-8-1","10:30:00 AM","11:45:00 AM",125.,"","",1.25,"","","","","","",""
27.,"7/1/19",1.,5.,"OPERADOR3","SAP-2280","CRYS-001","NOMBREDEPEDIDO360","TIPODEPRODUCTO2","60CM","","SAP-2080-4-1","12:00:00 PM","1:15:00 PM",126.,"","",1.25,"","","","","","",""
27.,"7/1/19",1.,5.,"OPERADOR3","SAP-2280","CRYS-001","NOMBREDEPEDIDO360","TIPODEPRODUCTO2","60CM","","SAP-2080-4-2","1:20:00 PM","2:00:00 PM",60.,"","",0.67,"","","","","","",""
27.,"7/1/19",2.,6.,"OPERADOR2","SAP-2310A","IM-LORE-002","NOMBREDEPEDIDO358","TIPODEPRODUCTO1","41CM","","SAP-2310A-1-1","2:30:00 PM","4:00:00 PM",44.,"","",1.5,"","","","","","",""
27.,"7/1/19",2.,6.,"OPERADOR2","SAP-2310A","IM-LORE-002","NOMBREDEPEDIDO358","TIPODEPRODUCTO1","41CM","","SAP-2310A-4-1","4:05:00 PM","5:30:00 PM",68.,"","",1.42,"","","","","","",""
27.,"7/1/19",2.,6.,"OPERADOR2","SAP-2310B","IM-LORE-003","NOMBREDEPEDIDO358","TIPODEPRODUCTO1","48CM","","","5:30:00 PM","7:00:00 PM","",3.,"",1.5,"","","","","","",""
27.,"7/1/19",2.,6.,"OPERADOR2","SAP-2310B","IM-LORE-003","NOMBREDEPEDIDO358","TIPODEPRODUCTO1","48CM","","SAP-2310B-2-1","7:00:00 PM","9:25:00 PM",111.,"","",2.42,"","","","","","",""
27.,"7/1/19",2.,4.,"OPERADOR8","SAP-2321","TEPU-001","NOMBREDEPEDIDO253","TIPODEPRODUCTO2","36.5CM","","SAP-2321-29-1","2:20:00 PM","4:10:00 PM",67.,"","",1.83,"","","","","","",""
27.,"7/1/19",2.,4.,"OPERADOR8","SAP-2321","TEPU-001","NOMBREDEPEDIDO253","TIPODEPRODUCTO2","36.5CM","","SAP-2321-26-1","4:20:00 PM","5:40:00 PM",87.,"","",1.33,"","","","","","",""
27.,"7/1/19",2.,4.,"OPERADOR8","SAP-2321","TEPU-001","NOMBREDEPEDIDO253","TIPODEPRODUCTO2","36.5CM","","SAP-2321-26-2","5:50:00 PM","6:10:00 PM",15.,"","",0.33,"","","","","","",""
27.,"7/1/19",2.,4.,"OPERADOR8","SAP-2321","TEPU-001","NOMBREDEPEDIDO253","TIPODEPRODUCTO2","36.5CM","","SAP-2321-10-1","6:50:00 PM","8:30:00 PM",81.,"","",1.67,"","","","","","",""
27.,"7/1/19",2.,4.,"OPERADOR8","SAP-2321","TEPU-001","NOMBREDEPEDIDO253","TIPODEPRODUCTO2","60CM","","SAP-2321-15-1","8:40:00 PM","9:40:00 PM",52.,"","",1.,"","","","","","",""
27.,"7/1/19",1.,5.,"OPERADOR1","SAP-2280","CRYS-001","NOMBREDEPEDIDO360","TIPODEPRODUCTO2","60CM","","SAP-2280-6-1","2:20:00 PM","3:35:00 PM",139.,"","",1.25,"","","","","","",""
27.,"7/1/19",1.,5.,"OPERADOR1","SAP-2280","CRYS-001","NOMBREDEPEDIDO360","TIPODEPRODUCTO2","60CM","","SAP-2280-2-1","3:45:00 PM","4:40:00 PM",95.,"","",0.92,"","","","","","",""
27.,"7/1/19",1.,5.,"OPERADOR1","SAP-2280","CRYS-001","NOMBREDEPEDIDO360","TIPODEPRODUCTO2","60CM","","SAP-2280-2-2","4:50:00 PM","5:45:00 PM",96.,"","",0.92,"","","","","","",""
27.,"7/1/19",1.,5.,"OPERADOR1","SAP-2280","CRYS-001","NOMBREDEPEDIDO360","TIPODEPRODUCTO2","60CM","","SAP-2280-5-1","5:55:00 PM","7:40:00 PM",162.,"","",1.75,"","","","","","",""
27.,"7/1/19",1.,5.,"OPERADOR1","SAP-2280","CRYS-001","NOMBREDEPEDIDO360","TIPODEPRODUCTO2","60CM","","SAP-2280-1-1","7:50:00 PM","9:20:00 PM",148.,"","",1.5,"","","","","","",""
27.,"7/1/19",1.,5.,"OPERADOR1","SAP-2280","CRYS-001","NOMBREDEPEDIDO360","TIPODEPRODUCTO2","60CM","","SAP-2280-7-1","9:25:00 PM","9:55:00 PM",47.,"","",0.5,"","","","","","",""
27.,"7/2/19",1.,6.,"OPERADOR4","SAP-2310B","LORE-003","NOMBREDEPEDIDO358","TIPODEPRODUCTO1","48CM","","SAP-2310B-4-1","7:20:00 AM","9:00:00 AM",74.,"","",1.67,"","","","","","",""
27.,"7/2/19",1.,6.,"OPERADOR4","SAP-2310B","LORE-003","NOMBREDEPEDIDO358","TIPODEPRODUCTO1","48CM","","SAP-2310B-1-1","9:10:00 AM","10:50:00 AM",68.,"","",1.67,"","","","","","",""
27.,"7/2/19",1.,6.,"OPERADOR4","SAP-2310B","LORE-003","NOMBREDEPEDIDO358","TIPODEPRODUCTO1","48CM","","SAP-2310B-2-1","11:00:00 AM","12:20:00 PM",49.,"","",1.33,"","","","","","",""
27.,"7/2/19",1.,7.,"OPERADOR5","SAP-2321","TEPU-001","NOMBREDEPEDIDO56","TIPODEPRODUCTO2","36.5CM","","SAP-2321-15-2","6:20:00 AM","7:00:00 AM",30.,"","",0.67,"","","","","","",""
27.,"7/2/19",1.,7.,"OPERADOR5","SAP-2321","TEPU-001","NOMBREDEPEDIDO56","TIPODEPRODUCTO2","36.5CM","","SAP-2321-34-1","7:05:00 AM","8:38:00 AM",102.,"","",1.55,"","","","","","",""
27.,"7/2/19",1.,7.,"OPERADOR5","SAP-2321","TEPU-001","NOMBREDEPEDIDO56","TIPODEPRODUCTO2","36.5CM","","SAP-2321-1-1","8:40:00 AM","9:40:00 AM",54.,"","",1.,"","","","","","",""
27.,"7/2/19",1.,7.,"OPERADOR5","SAP-2321","TEPU-001","NOMBREDEPEDIDO56","TIPODEPRODUCTO2","36.5CM","","SAP-2321-22-1","9:45:00 AM","10:35:00 AM",60.,"","",0.83,"","","","","","",""
27.,"7/2/19",1.,7.,"OPERADOR5","SAP-2321","TEPU-001","NOMBREDEPEDIDO56","TIPODEPRODUCTO2","36.5CM","","SAP-2321-2-1","10:40:00 AM","12:05:00 PM",53.,"","",1.42,"","","","","","",""
27.,"7/2/19",1.,7.,"OPERADOR5","SAP-2321","TEPU-001","NOMBREDEPEDIDO56","TIPODEPRODUCTO2","36.5CM","","SAP-2321-28-1","12:10:00 PM","2:00:00 PM",102.,5.,"",1.83,"","","","","","",""
27.,"7/2/19",1.,5.,"OPERADOR3","SAP-2200","ROLL-001","NOMBREDEPEDIDO361","TIPODEPRODUCTO2","60CM","","SAP-2200-4-1","8:30:00 AM","9:45:00 AM",113.,4.5,"",1.25,"","","","","","",""
27.,"7/2/19",1.,5.,"OPERADOR3","SAP-2200","ROLL-001","NOMBREDEPEDIDO361","TIPODEPRODUCTO2","60CM","","SAP-2200-2-1","10:40:00 AM","12:00:00 PM",135.,"","",1.33,"","","","","","",""
27.,"7/2/19",1.,5.,"OPERADOR3","SAP-2200","ROLL-001","NOMBREDEPEDIDO361","TIPODEPRODUCTO2","60CM","","SAP-2200-3-1","12:00:00 PM","12:20:00 PM",65.,"","",0.33,"","","","","","",""
27.,"7/2/19",1.,5.,"OPERADOR3","SAP-2200","ROLL-001","NOMBREDEPEDIDO361","TIPODEPRODUCTO2","60CM","","SAP-2200-1-1","1:00:00 PM","1:40:00 PM",60.,"","",0.67,"","","","","","",""
27.,"7/2/19",2.,4.,"OPERADOR8","SAP-2321","TEPU-001","NOMBREDEPEDIDO56","TIPODEPRODUCTO2","36.5CM","","SAP-2321-21-1","2:20:00 PM","4:00:00 PM",91.,"","",1.67,"","","","","","",""
27.,"7/2/19",2.,4.,"OPERADOR8","SAP-2321","TEPU-001","NOMBREDEPEDIDO56","TIPODEPRODUCTO2","36.5CM","","SAP-2321-21-2","4:10:00 PM","4:25:00 PM",13.,"","",0.25,"","","","","","",""
27.,"7/2/19",2.,4.,"OPERADOR8","SAP-2321","TEPU-001","NOMBREDEPEDIDO56","TIPODEPRODUCTO2","36.5CM","","SAP-2321-33-1","4:30:00 PM","6:10:00 PM",98.,"","",1.67,"","","","","","",""
27.,"7/2/19",2.,4.,"OPERADOR8","SAP-2321","TEPU-001","NOMBREDEPEDIDO56","TIPODEPRODUCTO2","36.5CM","","SAP-2321-23-1","7:00:00 PM","8:40:00 PM",97.,"","",1.67,"","","","","","",""
27.,"7/2/19",2.,4.,"OPERADOR8","SAP-2321","TEPU-001","NOMBREDEPEDIDO56","TIPODEPRODUCTO2","36.5CM","","SAP-2321-18-1","8:50:00 PM","9:50:00 PM",54.,"","",1.,"","","","","","",""
27.,"7/2/19",2.,7.,"OPERADOR2","SAP-2311","IM-ALVA-001","NOMBREDEPEDIDO362","TIPODEPRODUCTO2","36 CM","","SAP-2311-3-1","2:30:00 PM","3:40:00 PM",55.,"","",1.17,"","","","","","",""
27.,"7/2/19",2.,7.,"OPERADOR2","SAP-2311","IM-ALVA-001","NOMBREDEPEDIDO362","TIPODEPRODUCTO2","36 CM","","SAP-2311-4-1","3:45:00 PM","4:55:00 PM",70.,"","",1.17,"","","","","","",""
27.,"7/2/19",2.,7.,"OPERADOR2","SAP-2311","IM-ALVA-001","NOMBREDEPEDIDO362","TIPODEPRODUCTO2","36 CM","","SAP-2311-4-2","5:00:00 PM","6:00:00 PM",56.,"","",1.,"","","","","","",""
27.,"7/2/19",2.,7.,"OPERADOR2","SAP-2311","IM-ALVA-001","NOMBREDEPEDIDO362","TIPODEPRODUCTO2","36 CM","","SAP-2311-1-1","6:05:00 PM","7:00:00 PM",76.,"","",0.92,"","","","","","",""
27.,"7/2/19",2.,"","OPERADOR2","SAP-2311","IM-ALVA-001","NOMBREDEPEDIDO362","TIPODEPRODUCTO2","36 CM","","SAP-2311-2-1","7:30:00 PM","8:00:00 PM",22.,"","",0.5,"","","","","","",""
27.,"7/2/19",2.,7.,"OPERADOR2","SAP-2300","IM-HIAR-001","NOMBREDEPEDIDO363","TIPODEPRODUCTO2","60 CM","","","8:00:00 PM","8:30:00 PM","",3.,"",0.5,"","","","","","",""
27.,"7/2/19",2.,7.,"OPERADOR2","SAP-2300","IM-HIAR-001","NOMBREDEPEDIDO363","TIPODEPRODUCTO2","60 CM","","SAP-2300-7-1","8:30:00 PM","9:25:00 PM",133.,"","",0.92,"","","","","","",""
27.,"7/2/19",2.,5.,"OPERADOR1","SAP-2279A","PLUS-003","NOMBREDEPEDIDO364","TIPODEPRODUCTO4","61 CM","","","2:10:00 PM","3:10:00 PM","",1.,"",1.,"","","","","","",""
27.,"7/2/19",2.,5.,"OPERADOR1","SAP-2279A","PLUS-003","NOMBREDEPEDIDO364","TIPODEPRODUCTO2","62 CM","","SAP-2279A-2-1","3:20:00 PM","4:20:00 PM",116.,"","",1.,"","","","","","",""
27.,"7/2/19",2.,5.,"OPERADOR1","SAP-2279A","PLUS-003","NOMBREDEPEDIDO364","TIPODEPRODUCTO2","63 CM","","SAP-2279A-3-1","4:30:00 PM","5:30:00 PM",109.,"","",1.,"","","","","","",""
27.,"7/2/19",2.,5.,"OPERADOR1","SAP-2279A","PLUS-003","NOMBREDEPEDIDO364","TIPODEPRODUCTO2","64 CM","","SAP-2279A-4-1","5:40:00 PM","7:15:00 PM",122.,"","",1.58,"","","","","","",""
27.,"7/2/19",2.,5.,"OPERADOR1","SAP-2279A","PLUS-003","NOMBREDEPEDIDO364","TIPODEPRODUCTO2","65 CM","","SAP-2279A-1-1","7:25:00 PM","8:00:00 PM",67.,"","",0.58,"","","","","","",""
27.,"7/2/19",2.,5.,"OPERADOR1","SAP-2302","TEVE-003","NOMBREDEPEDIDO28","TIPODEPRODUCTO2","63.5CM","","","8:10:00 PM","9:35:00 PM","",2.,"",1.42,"","","","","","",""
"","7/2/19",2.,6.,"OPERADOR7","SAP-2324","IM-ZASE-001","NOMBREDEPEDIDO365","TIPODEPRODUCTO21","40CM","","SAP-2324-8-1","5:15:00 PM","6:10:00 PM",49.,1.,"",0.92,"","","","","","",""
27.,"7/2/19",2.,6.,"OPERADOR7","SAP-2324","IM-ZASE-001","NOMBREDEPEDIDO365","TIPODEPRODUCTO8","40CM","","SAP-2324-8-2","6:20:00 PM","7:15:00 PM",49.,"","",0.92,"","","","","","",""
