FECHA,SEMANA,TURNO,HORA DE INICIO,RESPONSABLE,OPERADORES,NUMERO DE PEDIDO,SELL.,NOMBRE DEL PEDIDO,TIPO DE BOLSA,MEDIDA,CALIBRE,GPM (Golpes por minuto),TEMPERATURA DE SELLADO (INFERIOR),TEMPERATURA DE SELLADO (SUPERIOR),PESO/BULTO,KG/DE BOBINA,N° DE BULTOS,PROMEDIO,MILLARES,SERIALIZADO INICIO,SERIALIZADO FIN,PESO DE TROQUEL,MERMA EXTRUSION,CAUSAS EXTRUSION,MER IMPRESIÓN,CAUSAS IMPRESIÓN,IMPRESIÓN  MERMA POR PROCESO,MERMA SELLADO,CAUSAS SELLADO,BOLSA DE 2A,ORIGEN,CUARENTENA,BASURA,MUESTRAS,HORA FINAL,HORAS DE TRABAJO
4/6/19,23,2,2:00:00 p. m.,RESPONSABLE2,OPERADORES3,SAP-2096,SEL012,FRPA-001,TIPODEBOLSA2,20.5X35+2.5,150,,,,12.05,0,1,12.05,2.2,104001,106200,0,0,CAUSASEXTRUSION1,10.93,CAUSASIMPRESIÓN2,,0,CAUSASSELLADO2,0,,,0,0,15:00:00,1
4/6/19,23,2,4:00:00 p. m.,RESPONSABLE2,OPERADORES3,SAP-2092,SEL012,TEVE-001,TIPODEBOLSA2,20.5X29+2.5+4,150,,,,81.17,128,4,20.29,16,N/A,N/A,0,0,CAUSASEXTRUSION1,0.89,CAUSASIMPRESIÓN1,,0.94,CAUSASSELLADO1,0,,,0.2,0.03,21:40:00,5.7
4/6/19,23,3,10:00:00 p. m.,RESPONSABLE6,OPERADORES7,SAP-2092,SEL012,TEVE-001,TIPODEBOLSA2,20.5X29+2.5+4,150,,,,81.44,54,4,20.36,16,N/A,N/A,0,0,CAUSASEXTRUSION1,0.78,CAUSASIMPRESIÓN1,,0.92,CAUSASSELLADO1,0,,,0.16,0.03,6:00:00,8
4/6/19,23,3,10:00:00 p. m.,RESPONSABLE6,OPERADORES13,SAP-2210,SEL005,AMON-001,TIPODEBOLSA5,40X60,500,,,,200,227,10,20,0,N/A,N/A,0,2.1,CAUSASEXTRUSION5,0,CAUSASIMPRESIÓN4,,0.52,CAUSASSELLADO1,0,,,0,0,6:00:00,8
4/6/19,23,3,10:00:00 p. m.,RESPONSABLE6,OPERADORES40,SAP-2102,SEL011,TEVE-003,TIPODEBOLSA2,30X55+6+5,175,,,,161.67,223,7,23.1,10.5,30000,40500,0,1,CAUSASEXTRUSION3,4.2,CAUSASIMPRESIÓN1,,2.2,CAUSASSELLADO1,0,,,0.6,,6:00:00,8
4/6/19,23,3,10:00:00 p. m.,RESPONSABLE6,OPERADORES6,SAP-150519,SEL010,FUND-031,TIPODEBOLSA5,10X50,200,,,,51.51,49,2,25.76,12,72001,84000,0,0,CAUSASEXTRUSION1,5.87,CAUSASIMPRESIÓN1,,3,CAUSASSELLADO1,0,,,0.4,2.52,6:00:00,8
5/6/19,23,1,6:30:00 a. m.,RESPONSABLE1,OPERADORES18,SAP-280519,SEL009,PROI-048,TIPODEBOLSA1,25+12X42,50,,,,171.28,133,9,19.03,0,N/A,N/A,27.89,0,CAUSASEXTRUSION1,0.37,CAUSASIMPRESIÓN1,,0.4,CAUSASSELLADO1,0,,,0.15,0,11:40:00,5.2
5/6/19,23,1,12:00:00 p. m.,RESPONSABLE1,OPERADORES18,SAP-2202,SEL009,SUBO-001,TIPODEBOLSA1,25+12X42,70,,,,80,101,4,20,0,N/A,N/A,11.33,0,CAUSASEXTRUSION1,0,CAUSASIMPRESIÓN4,,0.35,CAUSASSELLADO1,0,,,0.05,0,13:45:00,1.8
5/6/19,23,1,6:00:00 a. m.,RESPONSABLE1,OPERADORES32,SAP-2210,SEL005,AMON-001,TIPODEBOLSA5,40X60,500,,,,260,220,13,20,0,N/A,N/A,0,4,CAUSASEXTRUSION3,0,CAUSASIMPRESIÓN4,,0.82,CAUSASSELLADO1,0,,,0.49,0,14:00:00,8
5/6/19,23,1,6:00:00 a. m.,RESPONSABLE1,OPERADORES27,SAP-150519,SEL010,FUND-031,TIPODEBOLSA5,10X50,200,,,,102.88,117,4,25.72,24,84001,108000,0,0,CAUSASEXTRUSION1,2.94,CAUSASIMPRESIÓN1,,0.6,CAUSASSELLADO1,0,,,0.21,0,14:00:00,8
5/6/19,23,1,6:00:00 a. m.,RESPONSABLE1,OPERADORES2,SAP-2179F,SEL008,QELY-002,TIPODEBOLSA4,22X30,85,,,,60,71,3,20,0,N/A,N/A,0,0,CAUSASEXTRUSION1,1.87,CAUSASIMPRESIÓN1,,0.28,CAUSASSELLADO1,0,,,0,0.05,13:45:00,7.8
5/6/19,23,1,6:00:00 a. m.,RESPONSABLE1,OPERADORES3,SAP-2092,SEL012,TEVE-001,TIPODEBOLSA2,20.5X29+2.5+4,150,,,,91.73,78,4,22.93,18,N/A,N/A,0,0,CAUSASEXTRUSION1,1.69,CAUSASIMPRESIÓN1,,0.09,CAUSASSELLADO1,0,,,0.2,0,11:25:00,5.4
5/6/19,23,2,2:00:00 p. m.,RESPONSABLE2,OPERADORES10,SAP-2179F,SEL008,QELY-002,TIPODEBOLSA4,22X30,85,,,,72.45,65,3,24.15,0,N/A,N/A,0,0,CAUSASEXTRUSION1,1,CAUSASIMPRESIÓN1,,0.11,CAUSASSELLADO1,0,,,0.03,0.03,19:45:00,5.8
5/6/19,23,2,7:55:00 p. m.,RESPONSABLE2,OPERADORES10,SAP-2193,SEL008,QHAC-005,TIPODEBOLSA4,23X32,85,,,,20,113,1,20,0,N/A,N/A,0,0,CAUSASEXTRUSION1,0,CAUSASIMPRESIÓN4,,0.69,CAUSASSELLADO1,0,,,0.04,0.02,22:00:00,2.1
5/6/19,23,2,3:00:00 p. m.,RESPONSABLE2,OPERADORES15,SAP-2202,SEL009,SUBO-001,TIPODEBOLSA1,25+12X42,70,,,,130.18,151,6,21.7,0,N/A,N/A,20.5,0.75,CAUSASEXTRUSION3,1,CAUSASIMPRESIÓN1,,0,CAUSASSELLADO2,9.18,IMP. Y EXT.,,0.24,0.04,19:10:00,4.2
5/6/19,23,2,7:30:00 p. m.,RESPONSABLE2,OPERADORES15,SAP-2202A,SEL009,SUBO-002,TIPODEBOLSA1,25+13X51,70,,,,120,185,6,20,0,N/A,N/A,17.78,0,CAUSASEXTRUSION1,1,CAUSASIMPRESIÓN1,,0.7,CAUSASSELLADO1,3.78,IMP. Y SELL,,0.28,0.05,21:35:00,2.1
5/6/19,23,2,2:00:00 p. m.,RESPONSABLE2,OPERADORES8,SAP-150519,SEL010,FUND-031,TIPODEBOLSA5,10X50,200,,,,35.6,35,1,35.6,8.3,108001,116300,0,0,CAUSASEXTRUSION1,5.32,CAUSASIMPRESIÓN1,,3,CAUSASSELLADO1,0,,,0.4,0,19:00:00,5
5/6/19,23,2,7:30:00 p. m.,RESPONSABLE2,OPERADORES8,SAP-2151,SEL010,PACI-003,TIPODEBOLSA2,30X60,210,,,,108.07,170,6,18.01,6,N/A,N/A,0,0,CAUSASEXTRUSION1,2.57,CAUSASIMPRESIÓN1,,1,CAUSASSELLADO1,0,,,0.27,0.11,22:00:00,2.5
5/6/19,23,2,2:00:00 p. m.,RESPONSABLE2,OPERADORES11,SAP-2089,SEL011,ROLL-002,TIPODEBOLSA2,40X78,280,,,,187.79,243,9,20.87,4.5,N/A,N/A,0,0,CAUSASEXTRUSION1,1.64,CAUSASIMPRESIÓN1,,1.52,CAUSASSELLADO1,0,,,0.14,0.32,22:00:00,8
5/6/19,23,2,2:00:00 p. m.,RESPONSABLE2,OPERADORES1,SAP-2102,SEL012,TEVE-003,TIPODEBOLSA2,30X55+6+5,175,,,,192.64,128,8,24.08,12,40501,52500,0,0,CAUSASEXTRUSION1,8,CAUSASIMPRESIÓN1,,3,CAUSASSELLADO1,0,,,0.35,0,22:00:00,8
5/6/19,23,3,10:00:00 p. m.,RESPONSABLE6,OPERADORES13,SAP-2151,SEL010,PACI-003,TIPODEBOLSA2,30X60,210,,,,306.85,266,17,18.05,17,N/A,N/A,0,6.1,CAUSASEXTRUSION3,3.2,CAUSASIMPRESIÓN1,,0.58,CAUSASSELLADO1,0,,,0.59,0,6:00:00,8
5/6/19,23,3,10:00:00 p. m.,RESPONSABLE6,OPERADORES4,SAP-2193,SEL008,QHAC-005,TIPODEBOLSA4,23X32,85,,,,100,79,5,20,0,N/A,N/A,0,0,CAUSASEXTRUSION1,1.24,CAUSASIMPRESIÓN1,,0.79,CAUSASSELLADO1,0,,,0.02,0.06,6:00:00,8
5/6/19,23,3,10:00:00 p. m.,RESPONSABLE6,OPERADORES6,SAP-2202A,SEL009,SUBO-002,TIPODEBOLSA1,25+13X51,70,,,,91.9,69,4,22.98,0,N/A,N/A,14,0,CAUSASEXTRUSION1,2,CAUSASIMPRESIÓN1,,0.8,CAUSASSELLADO1,1,IMPRESIÓN,,0.1,0,0:00:00,2
5/6/19,23,3,10:00:00 p. m.,RESPONSABLE6,OPERADORES7,SAP-2102,SEL012,TEVE-003,TIPODEBOLSA2,30X55+6+5,175,,,,189.47,244,8,23.68,12,52501,64000,0,0,CAUSASEXTRUSION1,3.02,CAUSASIMPRESIÓN1,,1.7,CAUSASSELLADO1,0,,,0.16,0.11,6:00:00,8
5/6/19,23,3,10:00:00 p. m.,RESPONSABLE6,OPERADORES12,SAP-2089,SEL011,ROLL-002,TIPODEBOLSA2,40X78,280,,,,344.39,334,18,19.13,9,N/A,N/A,0,0,CAUSASEXTRUSION1,11.45,CAUSASIMPRESIÓN1,,1.1,CAUSASSELLADO1,0,,,1.5,0,6:00:00,8
5/6/19,23,3,1:30:00 a. m.,RESPONSABLE6,OPERADORES6,SAP-2202B,SEL009,SUBO-003,TIPODEBOLSA1,29+17X57,70,,,,185.3,241,9,20.59,0,N/A,N/A,26.46,0,CAUSASEXTRUSION1,5,CAUSASIMPRESIÓN1,,2.69,CAUSASSELLADO1,16.94,IMP. Y SELL,,0.19,0,6:00:00,4.5
6/5/19,19,1,6:00:00 a. m.,RESPONSABLE1,OPERADORES34,SAP-2151,SEL010,PACI-003,TIPODEBOLSA2,30X60,210,,,,324.64,322,18,18.04,18.4,N/A,N/A,0,0,CAUSASEXTRUSION1,4.2,CAUSASIMPRESIÓN1,,3,CAUSASSELLADO1,,,,0.5,0,12:00:00,6
6/6/19,23,1,6:00:00 a. m.,RESPONSABLE1,OPERADORES13,SAP-2210,SEL005,AMON-001,TIPODEBOLSA5,40X60,500,,,,96.8,48,4,24.2,0,N/A,N/A,0,0,CAUSASEXTRUSION1,0,CAUSASIMPRESIÓN4,,0,CAUSASSELLADO2,0,,,0,0,10:00:00,4
6/6/19,23,1,6:00:00 a. m.,RESPONSABLE1,OPERADORES32,SAP-2193,SEL008,QHAC-005,TIPODEBOLSA4,23X32,85,,,,80,83,4,20,0,N/A,N/A,0,0,CAUSASEXTRUSION1,1,CAUSASIMPRESIÓN5,,0.5,CAUSASSELLADO1,0,,,0.1,0,14:00:00,8
6/6/19,23,1,6:00:00 a. m.,RESPONSABLE1,OPERADORES27,SAP-2216,SEL009,POSI-001,TIPODEBOLSA6,27+15X51,90,,,,540,673,27,20,0,N/A,N/A,84.46,0,CAUSASEXTRUSION1,2.88,CAUSASIMPRESIÓN2,,5.06,CAUSASSELLADO1,41.94,IMPRESIÓN,,0.23,0,14:00:00,8
6/6/19,23,1,1:00:00 p. m.,RESPONSABLE1,OPERADORES34,SAP-2137,SEL010,PRIS-001,TIPODEBOLSA2,30X60+4,180,,,,15.23,173,1,15.23,1,N/A,N/A,0,0,CAUSASEXTRUSION1,1,CAUSASIMPRESIÓN2,,0.38,CAUSASSELLADO1,0,,,0.05,0,14:00:00,1
6/6/19,23,1,6:15:00 a. m.,RESPONSABLE1,OPERADORES2,SAP-2089,SEL011,ROLL-002,TIPODEBOLSA2,40X78,280,,,,85.72,83,4,21.43,2,N/A,N/A,0,0,CAUSASEXTRUSION1,10.14,CAUSASIMPRESIÓN7,,0.93,CAUSASSELLADO1,0,,,0,0,8:30:00,2.3
6/6/19,23,1,9:15:00 a. m.,RESPONSABLE1,OPERADORES2,SAP-2096A,SEL011,FRPA-002,TIPODEBOLSA2,30X60+4,200,,,,100.58,101,6,16.76,6,1,6000,0,0,CAUSASEXTRUSION1,2,CAUSASIMPRESIÓN6,,1.3,CAUSASSELLADO1,0,,,0.15,0.13,13:40:00,4.4
6/6/19,23,1,6:00:00 a. m.,RESPONSABLE1,OPERADORES1,SAP-2102,SEL012,TEVE-003,TIPODEBOLSA2,30X55+6+5,175,,,,189.74,171,8,23.72,12,64500,76000,0,0,CAUSASEXTRUSION1,0.1,CAUSASIMPRESIÓN2,,4,CAUSASSELLADO1,0,,,0.7,0.12,14:00:00,8
6/6/19,23,2,2:00:00 p. m.,RESPONSABLE2,OPERADORES10,SAP-2193,SEL008,QHAC-005,TIPODEBOLSA4,23X32,85,,,,70.21,0,3,23.4,0,N/A,N/A,0,0,CAUSASEXTRUSION1,1,CAUSASIMPRESIÓN1,,0.32,CAUSASSELLADO1,0,,,0.08,0.04,18:20:00,4.3
6/6/19,23,2,6:30:00 p. m.,RESPONSABLE2,OPERADORES10,SAP-2193A,SEL008,QHAC-009,TIPODEBOLSA4,19X25,85,,,,20,94,1,20,0,N/A,N/A,0,0,CAUSASEXTRUSION1,0,CAUSASIMPRESIÓN4,,0.31,CAUSASSELLADO1,0,,,0,0.05,22:00:00,3.5
6/6/19,23,2,2:30:00 p. m.,RESPONSABLE2,OPERADORES15,SAP-2216,SEL009,POSI-001,TIPODEBOLSA1,27+15X51,90,,,,149,175,9,16.56,0,N/A,N/A,20.7,0,CAUSASEXTRUSION1,2,CAUSASIMPRESIÓN1,,0.84,CAUSASSELLADO1,3.56,IMP. Y SELL,,0.68,0,17:30:00,3
6/6/19,23,2,5:30:00 p. m.,RESPONSABLE2,OPERADORES15,SAP-50619,SEL009,PROI-028,TIPODEBOLSA3,27+15X51,110,,,,320,399,16,20,0,N/A,N/A,54.35,1,CAUSASEXTRUSION3,0,CAUSASIMPRESIÓN4,,0.84,CAUSASSELLADO1,0,,,0.52,0,21:40:00,4.2
6/6/19,23,2,2:00:00 p. m.,RESPONSABLE2,OPERADORES8,SAP-2137,SEL010,PRIS-001,TIPODEBOLSA2,30X60+4,180,,,,383.15,338,25,15.33,25,N/A,N/A,0,0,CAUSASEXTRUSION1,5.5,CAUSASIMPRESIÓN1,,0.42,CAUSASSELLADO1,0,,,0.43,0.11,22:00:00,8
6/6/19,23,2,2:00:00 p. m.,RESPONSABLE2,OPERADORES11,SAP-2096A,SEL011,FRPA-002,TIPODEBOLSA2,30X60+4,200,,,,153.18,205,9,17.02,9,6001,15000,0,0,CAUSASEXTRUSION1,7.18,CAUSASIMPRESIÓN1,,1.23,CAUSASSELLADO1,0,,,0.1,0.11,22:00:00,8
6/6/19,23,2,2:10:00 p. m.,RESPONSABLE2,OPERADORES3,SAP-2102,SEL012,TEVE-003,TIPODEBOLSA2,30X55+6+5,175,,,,166.16,186,7,23.74,10.5,76501,87000,0,2,CAUSASEXTRUSION2,3.64,CAUSASIMPRESIÓN1,,2.75,CAUSASSELLADO1,0,,,0.45,0.09,21:50:00,7.7
6/6/19,23,3,10:00:00 p. m.,RESPONSABLE6,OPERADORES13,SAP-2137,SEL010,PRIS-001,TIPODEBOLSA2,30X60+4,200,,,,276.46,268,15,18.43,15,N/A,N/A,0,0,CAUSASEXTRUSION1,10.1,CAUSASIMPRESIÓN1,,2.2,CAUSASSELLADO1,0,,,0.49,0,6:00:00,8
6/6/19,23,3,10:00:00 p. m.,RESPONSABLE6,OPERADORES4,SAP-2193A,SEL008,QHAC-005,TIPODEBOLSA4,19X25,85,,,,80,110,4,20,0,N/A,N/A,0,0,CAUSASEXTRUSION1,0.93,CAUSASIMPRESIÓN1,,0.49,CAUSASSELLADO1,0,,,0.02,0.03,6:00:00,8
6/6/19,23,3,10:00:00 p. m.,RESPONSABLE6,OPERADORES7,SAP-2102,SEL012,TEVE-003,TIPODEBOLSA2,30X55+6+5,175,,,,68.09,57,2,34.05,4.255,87001,91255,0,0,CAUSASEXTRUSION1,1.1,CAUSASIMPRESIÓN1,,1.05,CAUSASSELLADO1,0,,,0.08,0,1:00:00,3
6/6/19,23,3,10:00:00 p. m.,RESPONSABLE6,OPERADORES12,SAP-2096A,SEL011,FRPA-002,TIPODEBOLSA2,30X60+4,200,,,,99.67,68,6,16.61,6,15001,21000,0,0,CAUSASEXTRUSION1,9.4,CAUSASIMPRESIÓN1,,3.8,CAUSASSELLADO1,0,,,0.4,0,6:00:00,8
6/6/19,23,3,10:00:00 p. m.,RESPONSABLE6,OPERADORES53,SAP-50619,SEL009,PROI-028,TIPODEBOLSA3,27+15X51,110,,,,500,598,25,20,0,N/A,N/A,85.08,4,CAUSASEXTRUSION5,0,CAUSASIMPRESIÓN4,,0.85,CAUSASSELLADO1,0,,,0.59,0.09,6:00:00,8
6/6/19,23,3,1:00:00 a. m.,RESPONSABLE6,OPERADORES7,SAP-2189A,SEL012,BAMA-002,TIPODEBOLSA2,28X60,220,,,,220,224,11,20,0,N/A,N/A,0,0,CAUSASEXTRUSION1,4.3,CAUSASIMPRESIÓN1,,0.47,CAUSASSELLADO1,0,,,0.22,0.13,6:00:00,5
7/6/19,23,1,6:00:00 a. m.,RESPONSABLE1,OPERADORES27,SAP-150519,SEL005,CHED-002,TIPODEBOLSA7,60X85,55,,,,39.75,175,11,3.61,2.75,N/A,N/A,0,0,CAUSASEXTRUSION1,0,CAUSASIMPRESIÓN4,,0.36,CAUSASSELLADO1,0,,,0,0,9:00:00,3
7/6/19,23,1,6:00:00 a. m.,RESPONSABLE1,OPERADORES32,SAP-2193A,SEL008,QHAC-009,TIPODEBOLSA4,19X25,85,,,,80,0,4,20,0,N/A,N/A,0,0,CAUSASEXTRUSION1,0,CAUSASIMPRESIÓN4,,0.56,CAUSASSELLADO1,0,,,0,0.02,14:00:00,8
7/6/19,23,1,6:00:00 a. m.,RESPONSABLE1,OPERADORES41,SAP-50619,SEL009,PROI-028,TIPODEBOLSA3,27+15X51,110,,,,198.4,205,9,22.04,0,N/A,N/A,33.92,0,CAUSASEXTRUSION1,0,CAUSASIMPRESIÓN4,,0.25,CAUSASSELLADO1,0,,,0,0,9:00:00,3
7/6/19,23,1,9:30:00 a. m.,RESPONSABLE1,OPERADORES41,SAP-2213A,SEL009,POLE-002,TIPODEBOLSA1,25+13X51,50,,,,146.34,180,7,20.91,35,N/A,N/A,23.3,0,CAUSASEXTRUSION1,2,CAUSASIMPRESIÓN6,,0.49,CAUSASSELLADO1,2.71,,,0.34,0,14:00:00,4.5
7/6/19,23,1,6:00:00 a. m.,RESPONSABLE1,OPERADORES34,SAP-2137,SEL010,PRIS-001,TIPODEBOLSA2,30X60+4,180,,,,319.54,301,21,15.22,21,N/A,N/A,0,0,CAUSASEXTRUSION1,10,CAUSASIMPRESIÓN3,,2.13,CAUSASSELLADO1,0,,,0.5,0.12,14:00:00,8
7/6/19,23,1,7:00:00 a. m.,RESPONSABLE1,OPERADORES2,SAP-2096A,SEL011,FRPA-002,TIPODEBOLSA2,30X60+4,200,,,,168.15,189,9,18.68,9,N/A,N/A,0,0,CAUSASEXTRUSION1,9.74,CAUSASIMPRESIÓN7,,3.31,CAUSASSELLADO3,0,,,0.3,0.12,13:45:00,6.8
7/6/19,23,1,6:00:00 a. m.,RESPONSABLE1,OPERADORES1,SAP-2189A,SEL012,BAMA-002,TIPODEBOLSA2,28X60,220,,,,320,334,16,20,22,N/A,N/A,0,0,CAUSASEXTRUSION1,14.4,CAUSASIMPRESIÓN6,,0,CAUSASSELLADO2,0,,,1.13,0.12,14:00:00,8
7/6/19,23,2,2:00:00 p. m.,RESPONSABLE2,OPERADORES10,SAP-2193A,SEL008,QHAC-009,TIPODEBOLSA4,19X25,85,,,,80,73,4,20,0,N/A,N/A,0,0,CAUSASEXTRUSION1,0.61,CAUSASIMPRESIÓN1,,0.4,CAUSASSELLADO1,0,,,0.1,0.04,22:00:00,8
7/6/19,23,2,3:00:00 p. m.,RESPONSABLE2,OPERADORES15,SAP-2213A,SEL009,POLE-002,TIPODEBOLSA1,25+13X51,50,,,,60.11,65,2,30.06,13.4,N/A,N/A,8.22,0,CAUSASEXTRUSION1,0.41,CAUSASIMPRESIÓN1,,0,CAUSASSELLADO2,2.45,IMPRESIÓN,,0.03,0,17:50:00,2.8
7/6/19,23,2,6:10:00 p. m.,RESPONSABLE2,OPERADORES15,SAP-50619A,SEL009,PROI-029,TIPODEBOLSA3,25+12X45,100,,,,300,342,15,20,0,N/A,N/A,48.95,1,CAUSASEXTRUSION3,0,CAUSASIMPRESIÓN4,,0.5,CAUSASSELLADO1,0,,,0.4,0,21:40:00,3.5
7/6/19,23,2,2:00:00 p. m.,RESPONSABLE2,OPERADORES8,SAP-2137,SEL010,PRIS-001,TIPODEBOLSA2,30X60+4,180,,,,307.6,298,20,15.38,20,N/A,N/A,0,0,CAUSASEXTRUSION1,12.65,CAUSASIMPRESIÓN1,,4.8,CAUSASSELLADO1,0,,,0.71,0,22:00:00,8
7/6/19,23,2,2:00:00 p. m.,RESPONSABLE2,OPERADORES11,SAP-2196,SEL011,TIBU-002,TIPODEBOLSA2,45X90,300,,,,175,269,7,25,0,N/A,N/A,0,0,CAUSASEXTRUSION1,1.42,CAUSASIMPRESIÓN1,,1,CAUSASSELLADO1,0,,,0.08,0.35,22:00:00,8
7/6/19,23,2,2:00:00 p. m.,RESPONSABLE2,OPERADORES3,SAP-2189A,SEL012,BAMA-002,TIPODEBOLSA2,28X60,220,,,,300,285,15,20,0,N/A,N/A,0,0,CAUSASEXTRUSION1,9.25,CAUSASIMPRESIÓN1,,0.14,CAUSASSELLADO1,0,,,0.88,0,21:50:00,7.8
7/6/19,23,3,10:00:00 p. m.,RESPONSABLE6,OPERADORES13,SAP-2137,SEL010,PRIS-001,TIPODEBOLSA2,30X60+4,180,,,,147.41,151,9,16.38,9.625,N/A,N/A,0,0,CAUSASEXTRUSION1,15.18,CAUSASIMPRESIÓN2,,3.2,CAUSASSELLADO1,0,,,0.64,0,3:10:00,5.2
7/6/19,23,3,10:00:00 p. m.,RESPONSABLE6,OPERADORES53,SAP--50619A,SEL009,PROI-029,TIPODEBOLSA3,25+12X45,100,,,,500,666,25,20,0,N/A,N/A,82.09,6,CAUSASEXTRUSION3,0,CAUSASIMPRESIÓN4,,0.63,CAUSASSELLADO1,0,,,0.59,0,6:00:00,8
7/6/19,23,3,10:00:00 p. m.,RESPONSABLE6,OPERADORES4,SAP-2193A,SEL008,QCHA-009,TIPODEBOLSA4,19X25,85,,,,16,0,1,16,0,N/A,N/A,0,0,CAUSASEXTRUSION1,0.64,CAUSASIMPRESIÓN1,,0.2,CAUSASSELLADO1,0,,,0,0.04,23:00:00,1
7/6/19,23,3,10:00:00 p. m.,RESPONSABLE6,OPERADORES7,SAP-2189A,SEL012,BAMA-002,TIPODEBOLSA2,28X60,220,,,,27.5,0,1,27.5,0,N/A,N/A,0,0,CAUSASEXTRUSION1,1.13,CAUSASIMPRESIÓN1,,,CAUSASSELLADO2,0,,,0,0,23:00:00,1
7/6/19,23,3,10:00:00 p. m.,RESPONSABLE6,OPERADORES12,SAP-2196,SEL011,TIBU-002,TIPODEBOLSA2,45X90,300,,,,375,368,15,25,0,N/A,N/A,0,0,CAUSASEXTRUSION1,10.7,CAUSASIMPRESIÓN1,,2.2,CAUSASSELLADO1,0,,,1.15,0.46,6:00:00,8
7/6/19,23,3,11:00:00 p. m.,RESPONSABLE6,OPERADORES7,SAP-2195,SEL012,TIBU-001,TIPODEBOLSA2,30X60,200,,,,350,371,14,25,0,N/A,N/A,0,0,CAUSASEXTRUSION1,9.06,CAUSASIMPRESIÓN1,,0.37,CAUSASSELLADO1,0,,,0.76,0.14,6:00:00,7
7/6/19,23,3,11:00:00 p. m.,RESPONSABLE6,OPERADORES4,SAP-2193B,SEL008,QHAC-001,TIPODEBOLSA4,19X25,85,,,,80,94,4,20,0,N/A,N/A,0,0,CAUSASEXTRUSION1,0.26,CAUSASIMPRESIÓN7,,0.1,CAUSASSELLADO1,0,,,0.04,0.04,6:00:00,7
7/6/19,23,3,3:30:00 a. m.,RESPONSABLE6,OPERADORES13,SAP-2138,SEL010,PRIS-001,TIPODEBOLSA2,30X60+4,180,,,,109.81,160,7,15.69,0,N/A,N/A,0,0,CAUSASEXTRUSION1,1.15,CAUSASIMPRESIÓN2,,2.2,CAUSASSELLADO1,0,,,0.03,0,6:00:00,2.5
8/6/19,23,1,6:00:00 a. m.,RESPONSABLE1,OPERADORES18,SAP-2193B,SEL005,QHAC-001,TIPODEBOLSA4,19X25,85,,,,80,66,4,20,0,N/A,N/A,0,0,CAUSASEXTRUSION1,1,CAUSASIMPRESIÓN1,,1,CAUSASSELLADO1,0,,,0.05,0,14:00:00,8
8/6/19,23,1,6:00:00 a. m.,RESPONSABLE1,OPERADORES32,SAP-2138,SEL010,PRIS-001,TIPODEBOLSA2,30X60+4,180,,,,327.4,454,21,15.59,21,N/A,N,0,0,CAUSASEXTRUSION1,39,CAUSASIMPRESIÓN1,,1.35,CAUSASSELLADO1,0,,,0.81,0,14:00:00,8
8/6/19,23,1,6:00:00 a. m.,RESPONSABLE1,OPERADORES15,SAP-50619A,SEL009,PROI-029,TIPODEBOLSA3,25+12X45,100,,,,240,225,12,20,0,N/A,N/A,42.09,2,CAUSASEXTRUSION2,0,CAUSASIMPRESIÓN4,,0.73,CAUSASSELLADO1,0,,,0.13,0,10:00:00,4
8/6/19,23,1,6:00:00 a. m.,RESPONSABLE1,OPERADORES2,SAP-2196,SEL011,TIBU-002,TIPODEBOLSA2,45X90,300,,,,177,124,7,25.29,0,N/A,N/A,0,0,CAUSASEXTRUSION1,8.69,CAUSASIMPRESIÓN1,,0.14,CAUSASSELLADO1,0,,,0.6,0.2,10:40:00,4.7
8/6/19,23,1,6:00:00 a. m.,RESPONSABLE1,OPERADORES1,SAP-2195,SEL012,TIBU-001,TIPODEBOLSA2,30X60,200,,,,350,352,14,25,0,N/A,N/A,0,0,CAUSASEXTRUSION1,8.74,CAUSASIMPRESIÓN1,,1.65,CAUSASSELLADO1,0,,,0.85,0.14,14:00:00,8
8/6/19,23,1,12:00:00 p. m.,RESPONSABLE1,OPERADORES2,SAP-2189,SEL011,HDYP-002,TIPODEBOLSA2,28X60,220,,,,160,273,8,20,0,N/A,N/A,0,0,CAUSASEXTRUSION1,4.97,CAUSASIMPRESIÓN1,,0.14,CAUSASSELLADO1,0,,,0.4,0,13:55:00,1.9
8/6/19,23,2,2:00:00 p. m.,RESPONSABLE2,OPERADORES10,SAP-2193B,SEL008,QHAC-001,TIPODEBOLSA4,19X25,85,,,,59,63,2,29.5,0,N/A,N/A,0,0,CAUSASEXTRUSION1,1.9,CAUSASIMPRESIÓN1,,0.7,CAUSASSELLADO1,0,,,0.02,0.04,18:40:00,4.7
8/6/19,23,2,6:50:00 p. m.,RESPONSABLE2,OPERADORES10,SAP-2179C,SEL008,QCHI-001,TIPODEBOLSA4,19X25,85,,,,40,133,2,20,0,N/A,N/A,0,0,CAUSASEXTRUSION1,0,CAUSASIMPRESIÓN4,,0.2,CAUSASSELLADO1,0,,,0.08,0.03,22:00:00,3.2
8/6/19,23,2,2:00:00 p. m.,RESPONSABLE2,OPERADORES8,SAP-2138,SEL010,PRIS-001,TIPODEBOLSA2,30X60+4,180,,,,344.64,312,22,15.67,22,N/A,N/A,0,0,CAUSASEXTRUSION1,6.71,CAUSASIMPRESIÓN1,,3.54,CAUSASSELLADO1,0,,,0.51,0,22:00:00,8
