,SEMANA,FECHA,TURNO,IMPRESORA,OPERADOR,N° DE PEDIDO,CLAVE SAP,NOMBRE DE PEDIDO,TIPO DE PRODUCTO,ANCHO DE PELICULA,TINTAS,FOLIO DEL ROLLO,HORA INICIO,HORA FINAL,PESO DE ROLLO,RECUPERADO,% DE RECUP,HORAS DE TRABAJO,DISCO,year,month,day,week,date
3665,24.0,2019-06-13,1.0,6.0,OPERADOR4,SAP-2250,,NOMBREDEPEDIDO170,TIPODEPRODUCTO2,61.5CM,,SAP-2250-7-2,12:15:00 PM,12:55:00 PM,72.,,,0.67,,2019,6,13,24,2019-06-13
3666,24.0,2019-06-13,1.0,6.0,OPERADOR4,SAP-2250,,NOMBREDEPEDIDO170,TIPODEPRODUCTO2,61.5CM,,SAP2250-8-1,1:00:00 PM,1:55:00 PM,93.,,,0.92,,2019,6,13,24,2019-06-13
3667,24.0,2019-06-13,1.0,5.0,OPERADOR1,SAP-2221,,NOMBREDEPEDIDO95,TIPODEPRODUCTO4,54CM,,,6:30:00 AM,7:50:00 AM,,5.,,1.33,,2019,6,13,24,2019-06-13
3668,24.0,2019-06-13,1.0,5.0,OPERADOR1,SAP-2221,,NOMBREDEPEDIDO95,TIPODEPRODUCTO10,54CM,,SAP-2221-3-1,8:00:00 AM,8:30:00 AM,24.,,,0.5,,2019,6,13,24,2019-06-13
3669,24.0,2019-06-13,1.0,5.0,OPERADOR1,SAP-2221,,NOMBREDEPEDIDO95,TIPODEPRODUCTO10,54CM,,SAP-2221-3-3,8:50:00 AM,9:20:00 AM,23.,,,0.5,,2019,6,13,24,2019-06-13
3670,24.0,2019-06-13,1.0,5.0,OPERADOR1,SAP-2221,,NOMBREDEPEDIDO95,TIPODEPRODUCTO10,54CM,,SAP-2221-2-1,9:40:00 AM,10:10:00 AM,24.,,,0.5,,2019,6,13,24,2019-06-13
3671,24.0,2019-06-13,1.0,5.0,OPERADOR1,SAP-2221,,NOMBREDEPEDIDO95,TIPODEPRODUCTO10,54CM,,SAP-2221-2-3,11:10:00 AM,11:40:00 AM,25.,,,0.5,,2019,6,13,24,2019-06-13
3672,24.0,2019-06-13,1.0,5.0,OPERADOR1,SAP-2221,,NOMBREDEPEDIDO95,TIPODEPRODUCTO10,54CM,,SAP-2221-4-1,12:00:00 PM,12:25:00 PM,20.,,,0.42,,2019,6,13,24,2019-06-13
3673,24.0,2019-06-13,1.0,5.0,OPERADOR1,SAP-2221,,NOMBREDEPEDIDO95,TIPODEPRODUCTO10,54CM,,SAP-2221-4-3,12:45:00 PM,1:05:00 PM,15.,,,0.33,,2019,6,13,24,2019-06-13
3674,24.0,2019-06-13,1.0,5.0,OPERADOR1,SAP-2221,,NOMBREDEPEDIDO95,TIPODEPRODUCTO10,54CM,,SAP-2221-4-5,1:20:00 PM,1:40:00 PM,17.,,,0.33,,2019,6,13,24,2019-06-13
3675,24.0,2019-06-13,1.0,4.0,OPERADOR8,SAP-2207,,NOMBREDEPEDIDO320,TIPODEPRODUCTO2,63.5CM,,SAP-2207-9-1,6:30:00 AM,7:50:00 AM,134.,,,1.33,,2019,6,13,24,2019-06-13
3676,24.0,2019-06-13,1.0,4.0,OPERADOR8,SAP-2207,,NOMBREDEPEDIDO320,TIPODEPRODUCTO2,63.5CM,,SAP-2207-9-2,8:00:00 AM,8:35:00 AM,57.,,,0.58,,2019,6,13,24,2019-06-13
3677,24.0,2019-06-13,1.0,4.0,OPERADOR8,SAP-2207,,NOMBREDEPEDIDO320,TIPODEPRODUCTO2,63.5CM,,SAP-2207-15-1,8:40:00 AM,9:20:00 AM,148.,,,0.67,,2019,6,13,24,2019-06-13
3678,24.0,2019-06-13,1.0,4.0,OPERADOR8,SAP-2207,,NOMBREDEPEDIDO320,TIPODEPRODUCTO2,63.5CM,,SAP-2207-15-2,9:30:00 AM,10:30:00 AM,41.,,,1.,,2019,6,13,24,2019-06-13
3679,24.0,2019-06-13,1.0,4.0,OPERADOR8,SAP-2207,,NOMBREDEPEDIDO320,TIPODEPRODUCTO2,63.5CM,,SAP-2207-2-1,11:00:00 AM,12:00:00 PM,138.,,,1.,,2019,6,13,24,2019-06-13
3680,24.0,2019-06-13,1.0,4.0,OPERADOR8,SAP-2207,,NOMBREDEPEDIDO320,TIPODEPRODUCTO2,63.5CM,,SAP-2207-2-2,12:10:00 PM,12:40:00 PM,57.,,,0.5,,2019,6,13,24,2019-06-13
3681,24.0,2019-06-13,1.0,4.0,OPERADOR8,SAP-2207,,NOMBREDEPEDIDO320,TIPODEPRODUCTO2,63.5CM,,SAP-2207-5-1,12:50:00 PM,1:40:00 PM,108.,,,0.83,,2019,6,13,24,2019-06-13
3682,24.0,2019-06-13,2.0,4.0,OPERADOR6,SAP-2207,,NOMBREDEPEDIDO320,TIPODEPRODUCTO2,63.5CM,,SAP-2207-8-1,2:30:00 PM,3:40:00 PM,108.,,,1.17,,2019,6,13,24,2019-06-13
3683,24.0,2019-06-13,2.0,4.0,OPERADOR6,SAP-2207,,NOMBREDEPEDIDO320,TIPODEPRODUCTO2,63.5CM,,SAP-2207-10-1,3:50:00 PM,4:55:00 PM,100.,,,1.08,,2019,6,13,24,2019-06-13
3684,24.0,2019-06-13,2.0,4.0,OPERADOR6,SAP-2207,,NOMBREDEPEDIDO320,TIPODEPRODUCTO2,63.5CM,,SAP-2207-10-2,5:05:00 PM,6:15:00 PM,100.,,,1.17,,2019,6,13,24,2019-06-13
3685,24.0,2019-06-13,2.0,4.0,OPERADOR6,SAP-2207,,NOMBREDEPEDIDO320,TIPODEPRODUCTO2,63.5CM,,SAP-2207-17-1,6:25:00 PM,7:45:00 PM,112.,,,1.33,,2019,6,13,24,2019-06-13
3686,24.0,2019-06-13,2.0,4.0,OPERADOR6,SAP-2207,,NOMBREDEPEDIDO320,TIPODEPRODUCTO2,63.5CM,,SAP-2207-7-1,8:30:00 PM,9:40:00 PM,105.,,,1.17,,2019,6,13,24,2019-06-13
3687,24.0,2019-06-13,2.0,6.0,OPERADOR7,SAP-2250,,NOMBREDEPEDIDO326,TIPODEPRODUCTO2,"61,CM",SAP-2250,SAP-2250-1-1,2:25:00 PM,3:40:00 PM,137.,,,1.25,,2019,6,13,24,2019-06-13
3688,24.0,2019-06-13,2.0,6.0,OPERADOR7,SAP-2250,,NOMBREDEPEDIDO326,TIPODEPRODUCTO2,61.5CM,,SAP-2250-4-1,3:50:00 PM,4:35:00 PM,73.,,,0.75,,2019,6,13,24,2019-06-13
3689,24.0,2019-06-13,2.0,6.0,OPERADOR7,SAP-2250,,NOMBREDEPEDIDO326,TIPODEPRODUCTO2,61.5CM,,SAP-2250-2-1,4:40:00 PM,5:05:00 PM,34.,,,0.42,,2019,6,13,24,2019-06-13
3690,24.0,2019-06-13,2.0,6.0,OPERADOR7,SAP-2250,,NOMBREDEPEDIDO326,TIPODEPRODUCTO2,61.5CM,,SAP-2250-9-1,5:50:00 PM,7:10:00 PM,99.,,,1.33,,2019,6,13,24,2019-06-13
3691,24.0,2019-06-13,2.0,6.0,OPERADOR7,SAP-2250,,NOMBREDEPEDIDO326,TIPODEPRODUCTO2,61.5CM,,SAP-2250-9-2,7:45:00 PM,8:50:00 PM,99.,,,1.08,,2019,6,13,24,2019-06-13
3692,24.0,2019-06-13,2.0,5.0,OPERADOR3,SAP-2221,,NOMBREDEPEDIDO117,TIPODEPRODUCTO10,54CM,,SAP-2221-5-1,2:30:00 PM,3:00:00 PM,19.,1.,,0.5,,2019,6,13,24,2019-06-13
3693,24.0,2019-06-13,2.0,5.0,OPERADOR3,SAP-2221,,NOMBREDEPEDIDO117,TIPODEPRODUCTO10,54CM,,SAP-2221-5-3,3:15:00 PM,3:35:00 PM,11.,,,0.33,,2019,6,13,24,2019-06-13
3694,24.0,2019-06-13,2.0,5.0,OPERADOR3,SAP-2221,,NOMBREDEPEDIDO117,TIPODEPRODUCTO10,54CM,,SAP-2221-5-5,3:45:00 PM,4:10:00 PM,15.,,,0.42,,2019,6,13,24,2019-06-13
3695,24.0,2019-06-13,2.0,5.0,OPERADOR3,SAP-2221,,NOMBREDEPEDIDO117,TIPODEPRODUCTO10,54CM,,SAP-2221-5-7,4:20:00 PM,4:50:00 PM,19.,,,0.5,,2019,6,13,24,2019-06-13
3696,24.0,2019-06-13,2.0,5.0,OPERADOR3,SAP-2221,,NOMBREDEPEDIDO117,TIPODEPRODUCTO10,54CM,,SAP-2221-1-1,5:00:00 PM,5:35:00 PM,17.,,,0.58,,2019,6,13,24,2019-06-13
3697,24.0,2019-06-13,2.0,5.0,OPERADOR3,SAP-2221,,NOMBREDEPEDIDO117,TIPODEPRODUCTO10,54CM,,SAP-2221-1-3,5:50:00 PM,6:20:00 PM,15.,,,0.5,,2019,6,13,24,2019-06-13
3698,24.0,2019-06-13,2.0,5.0,OPERADOR3,SAP-2221,,NOMBREDEPEDIDO117,TIPODEPRODUCTO10,54CM,,SAP-2221-6-1,8:00:00 PM,8:40:00 PM,22.,,,0.67,,2019,6,13,24,2019-06-13
3699,24.0,2019-06-13,2.0,5.0,OPERADOR3,SAP-2221,,NOMBREDEPEDIDO117,TIPODEPRODUCTO10,54CM,,SAP-2221-6-3,9:00:00 PM,9:45:00 PM,24.,,,0.75,,2019,6,13,24,2019-06-13
3700,24.0,2019-06-14,1.0,6.0,OPERADOR4,SAP-2250-,,NOMBREDEPEDIDO326,TIPODEPRODUCTO2,61.5CM,,SAP-2250-10-1,6:30:00 AM,7:35:00 AM,96.,,,1.08,,2019,6,14,24,2019-06-14
3701,24.0,2019-06-14,1.0,6.0,OPERADOR4,SAP-2250-,,NOMBREDEPEDIDO326,TIPODEPRODUCTO2,61.5CM,,SAP-2250-10-2,7:45:00 AM,8:30:00 AM,95.,,,0.75,,2019,6,14,24,2019-06-14
3702,24.0,2019-06-14,1.0,6.0,OPERADOR4,SAP-2250-,,NOMBREDEPEDIDO326,TIPODEPRODUCTO2,61.5CM,,SAP-2250-11-1,8:40:00 AM,9:25:00 AM,85.,,,0.75,,2019,6,14,24,2019-06-14
3703,24.0,2019-06-14,1.0,6.0,OPERADOR4,SAP-2250-,,NOMBREDEPEDIDO326,TIPODEPRODUCTO2,61.5CM,,SAP-2250-11-2,9:35:00 AM,10:15:00 AM,85.,,,0.67,,2019,6,14,24,2019-06-14
3704,24.0,2019-06-14,1.0,7.0,OPERADOR5,SAP-2234-,,NOMBREDEPEDIDO327,TIPODEPRODUCTO2,61CM,,SAP-2234-2-1,8:20:00 AM,9:25:00 AM,172.,,,1.08,,2019,6,14,24,2019-06-14
3705,24.0,2019-06-14,1.0,7.0,OPERADOR5,SAP-2234-,,NOMBREDEPEDIDO327,TIPODEPRODUCTO2,61CM,,SAP-2234-1-1,9:30:00 AM,10:15:00 AM,108.,,,0.75,,2019,6,14,24,2019-06-14
3706,24.0,2019-06-14,1.0,7.0,OPERADOR5,SAP-2235-,GOBI-002,NOMBREDEPEDIDO328,TIPODEPRODUCTO2,61CM,,SAP-2235-1-1,11:25:00 AM,12:10:00 PM,70.,,,0.75,,2019,6,14,24,2019-06-14
3707,24.0,2019-06-14,1.0,7.0,OPERADOR5,SAP-2235-,GOBI-002,NOMBREDEPEDIDO328,TIPODEPRODUCTO2,61CM,,SAP-2235-2-1,12:20:00 PM,1:40:00 PM,147.,,,1.33,,2019,6,14,24,2019-06-14
3708,24.0,2019-06-14,1.0,5.0,OPERADOR1,SAP-2222,,NOMBREDEPEDIDO117,TIPODEPRODUCTO10,54CM,,SAP-2222-1-1,6:30:00 AM,7:00:00 AM,24.,,,0.5,,2019,6,14,24,2019-06-14
3709,24.0,2019-06-14,1.0,5.0,OPERADOR1,SAP-2222,,NOMBREDEPEDIDO117,TIPODEPRODUCTO10,54CM,,SAP-2222-1-3,7:20:00 AM,7:50:00 AM,24.,,,0.5,,2019,6,14,24,2019-06-14
3710,24.0,2019-06-14,1.0,5.0,OPERADOR1,SAP-2222,,NOMBREDEPEDIDO117,TIPODEPRODUCTO10,54CM,,SAP-2222-1-5,8:10:00 AM,8:30:00 AM,11.,,,0.33,,2019,6,14,24,2019-06-14
3711,24.0,2019-06-14,1.0,5.0,OPERADOR1,SAP-2222,,NOMBREDEPEDIDO117,TIPODEPRODUCTO10,54CM,,SAP-2222-1-7,8:50:00 AM,9:20:00 AM,23.,,,0.5,,2019,6,14,24,2019-06-14
3712,24.0,2019-06-14,1.0,5.0,OPERADOR1,SAP-2222,,NOMBREDEPEDIDO117,TIPODEPRODUCTO10,54CM,,SAP-2222-3-1,9:40:00 AM,10:10:00 AM,19.,,,0.5,,2019,6,14,24,2019-06-14
3713,24.0,2019-06-14,1.0,5.0,OPERADOR1,SAP-2222,,NOMBREDEPEDIDO117,TIPODEPRODUCTO10,54CM,,SAP-2222-3-3,11:10:00 AM,11:30:00 AM,14.,,,0.33,,2019,6,14,24,2019-06-14
3714,24.0,2019-06-14,1.0,5.0,OPERADOR1,SAP-2222,,NOMBREDEPEDIDO117,TIPODEPRODUCTO10,54CM,,SAP-2222-3-5,11:50:00 AM,12:15:00 PM,17.,,,0.42,,2019,6,14,24,2019-06-14
3715,24.0,2019-06-14,1.0,5.0,OPERADOR1,SAP-2222,,NOMBREDEPEDIDO117,TIPODEPRODUCTO10,54CM,,SAP-2222-3-7,12:35:00 PM,1:05:00 PM,21.,,,0.5,,2019,6,14,24,2019-06-14
3716,24.0,2019-06-14,1.0,4.0,OPERADOR8,SAP-2207-,,NOMBREDEPEDIDO320,TIPODEPRODUCTO2,63.5CM,,SAP-2207-11-1,6:40:00 AM,8:20:00 AM,85.,,,1.67,,2019,6,14,24,2019-06-14
3717,24.0,2019-06-14,1.0,4.0,OPERADOR8,SAP-2207-,,NOMBREDEPEDIDO320,TIPODEPRODUCTO2,63.5CM,,SAP-2207-11-2,8:30:00 AM,9:00:00 AM,75.,,,0.5,,2019,6,14,24,2019-06-14
3718,24.0,2019-06-14,1.0,4.0,OPERADOR8,SAP-2207-,,NOMBREDEPEDIDO320,TIPODEPRODUCTO2,63.5CM,,SAP-2207-4-1,9:10:00 AM,10:30:00 AM,153.,,,1.33,,2019,6,14,24,2019-06-14
3719,24.0,2019-06-14,1.0,4.0,OPERADOR8,SAP-2207-,,NOMBREDEPEDIDO320,TIPODEPRODUCTO2,63.5CM,,SAP-2207-14-1,11:10:00 AM,12:50:00 PM,184.,,,1.67,,2019,6,14,24,2019-06-14
3720,24.0,2019-06-14,1.0,4.0,OPERADOR8,SAP-2207-,,NOMBREDEPEDIDO320,TIPODEPRODUCTO2,63.5CM,,SAP-2207-3-1,1:10:00 PM,2:00:00 PM,157.,,,0.83,,2019,6,14,24,2019-06-14
3721,24.0,2019-06-14,1.0,5.0,OPERADOR1,SAP-2222,,NOMBREDEPEDIDO117,TIPODEPRODUCTO10,54CM,,SAP-2222-4-1,1:20:00 PM,1:50:00 PM,22.,,,0.5,,2019,6,14,24,2019-06-14
3722,24.0,2019-06-14,2.0,5.0,OPERADOR2,SAP-2222,,NOMBREDEPEDIDO117,TIPODEPRODUCTO10,54CM,,SAP-2222-4-2,2:30:00 PM,3:00:00 PM,19.,2.,,0.5,,2019,6,14,24,2019-06-14
3723,24.0,2019-06-14,2.0,5.0,OPERADOR2,SAP-2222,,NOMBREDEPEDIDO117,TIPODEPRODUCTO10,54CM,,SAP-2222-4-3,3:05:00 PM,3:35:00 PM,19.,,,0.5,,2019,6,14,24,2019-06-14
3724,24.0,2019-06-14,2.0,5.0,OPERADOR2,SAP-2222,,NOMBREDEPEDIDO117,TIPODEPRODUCTO10,54CM,,SAP-2222-4-4,3:40:00 PM,4:10:00 PM,19.,,,0.5,,2019,6,14,24,2019-06-14
3725,24.0,2019-06-14,2.0,5.0,OPERADOR2,SAP-2222,,NOMBREDEPEDIDO117,TIPODEPRODUCTO10,54CM,,SAP-2222-2-1,4:15:00 PM,4:40:00 PM,19.,,,0.42,,2019,6,14,24,2019-06-14
3726,24.0,2019-06-14,2.0,5.0,OPERADOR2,SAP-2222,,NOMBREDEPEDIDO117,TIPODEPRODUCTO10,54CM,,SAP-2222-2-2,4:45:00 PM,5:20:00 PM,16.,,,0.58,,2019,6,14,24,2019-06-14
3727,24.0,2019-06-14,2.0,5.0,OPERADOR2,SAP-2222,,NOMBREDEPEDIDO117,TIPODEPRODUCTO10,54CM,,SAP-2222-2-3,5:30:00 PM,6:00:00 PM,22.,,,0.5,,2019,6,14,24,2019-06-14
3728,24.0,2019-06-14,2.0,5.0,OPERADOR2,SAP-2222,,NOMBREDEPEDIDO117,TIPODEPRODUCTO10,54CM,,SAP-2222-2-3,6:35:00 PM,7:05:00 PM,22.,,,0.5,,2019,6,14,24,2019-06-14
3729,24.0,2019-06-14,2.0,5.0,OPERADOR2,SAP-2222,,NOMBREDEPEDIDO117,TIPODEPRODUCTO10,54CM,,SAP-2222-4-2,7:10:00 PM,7:25:00 PM,19.,,,0.25,,2019,6,14,24,2019-06-14
3730,24.0,2019-06-14,2.0,5.0,OPERADOR2,SAP-2222,,NOMBREDEPEDIDO117,TIPODEPRODUCTO10,54CM,,SAP-2222-4-3,7:35:00 PM,8:05:00 PM,19.,,,0.5,,2019,6,14,24,2019-06-14
3731,24.0,2019-06-14,2.0,5.0,OPERADOR2,SAP-2222,,NOMBREDEPEDIDO117,TIPODEPRODUCTO10,54CM,,SAP-2222-6-2,8:10:00 PM,8:35:00 PM,22.,,,0.42,,2019,6,14,24,2019-06-14
3732,24.0,2019-06-14,2.0,5.0,OPERADOR2,SAP-2222,,NOMBREDEPEDIDO117,TIPODEPRODUCTO10,54CM,,SAP-2222-4-2,8:45:00 PM,9:25:00 PM,22.,,,0.67,,2019,6,14,24,2019-06-14
3733,24.0,2019-06-14,2.0,4.0,OPERADOR6,SAP-2207,,NOMBREDEPEDIDO320,TIPODEPRODUCTO2,63.5CM,,SAP-2207-16-1,2:10:00 PM,3:15:00 PM,129.,,,1.08,,2019,6,14,24,2019-06-14
3734,24.0,2019-06-14,2.0,4.0,OPERADOR6,SAP-2147,,NOMBREDEPEDIDO329,TIPODEPRODUCTO4,80.5CM,,,3:20:00 PM,3:50:00 PM,0.,,,0.5,,2019,6,14,24,2019-06-14
3735,24.0,2019-06-14,2.0,4.0,OPERADOR6,SAP-2147,,NOMBREDEPEDIDO329,TIPODEPRODUCTO2,80.5CM,,SAP-2147-3-1,4:00:00 PM,5:20:00 PM,107.,2.,,1.33,,2019,6,14,24,2019-06-14
3736,24.0,2019-06-14,2.0,4.0,OPERADOR6,SAP-2147,,NOMBREDEPEDIDO329,TIPODEPRODUCTO2,80.5CM,,SAP-2147-2-1,5:30:00 PM,6:40:00 PM,95.,,,1.17,,2019,6,14,24,2019-06-14
3737,24.0,2019-06-14,2.0,4.0,OPERADOR6,SAP-2147,,NOMBREDEPEDIDO329,TIPODEPRODUCTO2,80.5CM,,SAP-2147-1-1,6:50:00 PM,7:20:00 PM,18.,,,0.5,,2019,6,14,24,2019-06-14
3738,24.0,2019-06-14,2.0,4.0,OPERADOR6,SAP-2264,,NOMBREDEPEDIDO330,TIPODEPRODUCTO2,77.5CM,,,8:20:00 AM,9:30:00 AM,0.,5.,,1.17,,2019,6,14,24,2019-06-14
3739,24.0,2019-06-14,2.0,7.0,OPERADOR3,SAP-2235-,,NOMBREDEPEDIDO41,TIPODEPRODUCTO2,57CM,,SAP-2235-3-1,2:30:00 PM,3:30:00 PM,98.,,,1.,,2019,6,14,24,2019-06-14
3740,24.0,2019-06-14,2.0,7.0,OPERADOR3,SAP-2235-,,NOMBREDEPEDIDO41,TIPODEPRODUCTO2,57CM,,SAP-2235-4-1,3:40:00 PM,4:15:00 PM,67.,,,0.58,,2019,6,14,24,2019-06-14
3741,24.0,2019-06-14,2.0,7.0,OPERADOR3,SAP-2235-,,NOMBREDEPEDIDO41,TIPODEPRODUCTO2,57CM,,SAP-2235-4-2,4:25:00 PM,5:15:00 PM,67.,,,0.83,,2019,6,14,24,2019-06-14
3742,24.0,2019-06-14,2.0,7.0,OPERADOR3,SAP-2236,,NOMBREDEPEDIDO126,TIPODEPRODUCTO2,61CM,,AJUSTE,,,,2.,,0.,,2019,6,14,24,2019-06-14
3743,24.0,2019-06-14,2.0,7.0,OPERADOR3,SAP-2236,,NOMBREDEPEDIDO126,TIPODEPRODUCTO2,61CM,,SAP-2236-1-1,7:15:00 PM,8:00:00 PM,72.,,,0.75,,2019,6,14,24,2019-06-14
3744,24.0,2019-06-14,2.0,7.0,OPERADOR3,SAP-2236,,NOMBREDEPEDIDO126,TIPODEPRODUCTO2,61CM,,SAP-2236-1-2,8:10:00 PM,9:10:00 PM,73.,,,1.,,2019,6,14,24,2019-06-14
3745,24.0,2019-06-14,2.0,6.0,OPERADOR7,SAP-2179E,,NOMBREDEPEDIDO331,TIPODEPRODUCTO6,39CM,,SAP-2179E-3-1,6:35:00 PM,9:25:00 PM,62.,2.,,2.83,,2019,6,14,24,2019-06-14
3746,24.0,2019-06-15,1.0,7.0,OPERADOR5,SAP-2236,,NOMBREDEPEDIDO126,TIPODEPRODUCTO2,61CM,,SAP-2236-2-1,6:20:00 AM,7:10:00 AM,146.,,,0.83,,2019,6,15,24,2019-06-15
3747,24.0,2019-06-15,1.0,7.0,OPERADOR5,SAP-2236,,NOMBREDEPEDIDO126,TIPODEPRODUCTO2,61CM,,SAP-2236-3-1,7:15:00 AM,8:20:00 AM,172.,,,1.08,,2019,6,15,24,2019-06-15
3748,24.0,2019-06-15,1.0,7.0,OPERADOR5,SAP-2236,,NOMBREDEPEDIDO126,TIPODEPRODUCTO2,61CM,,SAP-2236-4-1,8:25:00 AM,9:00:00 AM,90.,,,0.58,,2019,6,15,24,2019-06-15
3749,24.0,2019-06-15,1.0,4.0,OPERADOR8,SAP-2264,,NOMBREDEPEDIDO332,TIPODEPRODUCTO2,77.5CM,,SAP-2264-2-1,7:00:00 AM,7:50:00 AM,99.,,,0.83,,2019,6,15,24,2019-06-15
3750,24.0,2019-06-15,1.0,4.0,OPERADOR8,SAP-2264,,NOMBREDEPEDIDO332,TIPODEPRODUCTO2,77.5CM,,SAP-2264-1-1,8:00:00 AM,8:40:00 AM,104.,,,0.67,,2019,6,15,24,2019-06-15
3751,24.0,2019-06-15,1.0,4.0,OPERADOR8,SAP-2264,,NOMBREDEPEDIDO332,TIPODEPRODUCTO2,77.5CM,,SAP-2264-3-1,8:50:00 AM,10:20:00 AM,178.,,,1.5,,2019,6,15,24,2019-06-15
3752,24.0,2019-06-15,1.0,7.0,OPERADOR5,SAP-2191,,NOMBREDEPEDIDO196,TIPODEPRODUCTO2,60CM,,SAP-2191-2-1,11:30:00 AM,12:15:00 PM,157.,,,0.75,,2019,6,15,24,2019-06-15
3753,24.0,2019-06-15,1.0,7.0,OPERADOR5,SAP-2191,,NOMBREDEPEDIDO196,TIPODEPRODUCTO2,60CM,,SAP-2191-4-1,12:20:00 PM,12:55:00 PM,120.,,,0.58,,2019,6,15,24,2019-06-15
3754,24.0,2019-06-15,1.0,7.0,OPERADOR5,SAP-2191,,NOMBREDEPEDIDO196,TIPODEPRODUCTO2,60CM,,SAP-2191-5-1,1:00:00 PM,2:00:00 PM,104.,,,1.,,2019,6,15,24,2019-06-15
3755,24.0,2019-06-15,1.0,6.0,OPERADOR4,SAP-2179E,,NOMBREDEPEDIDO331,TIPODEPRODUCTO6,39CM,,SAP-2179E-1-1,6:30:00 AM,9:30:00 AM,54.,,,3.,,2019,6,15,24,2019-06-15
3756,24.0,2019-06-15,1.0,6.0,OPERADOR4,SAP-2179E,,NOMBREDEPEDIDO331,TIPODEPRODUCTO6,39CM,,SAP-2179E-2-1,9:40:00 AM,11:40:00 AM,63.,,,2.,,2019,6,15,24,2019-06-15
3757,24.0,2019-06-15,1.0,5.0,OPERADOR1,SAP-2221,PFLX-007,NOMBREDEPEDIDO95,TIPODEPRODUCTO10,54CM,,SAP-2221-1-4,6:35:00 AM,6:55:00 AM,13.,,,0.33,,2019,6,15,24,2019-06-15
3758,24.0,2019-06-15,1.0,5.0,OPERADOR1,SAP-2221,PFLX-007,NOMBREDEPEDIDO95,TIPODEPRODUCTO10,54CM,,SAP-2221-5-2,7:10:00 AM,7:40:00 AM,20.,,,0.5,,2019,6,15,24,2019-06-15
3759,24.0,2019-06-15,1.0,5.0,OPERADOR1,SAP-2221,PFLX-007,NOMBREDEPEDIDO95,TIPODEPRODUCTO10,54CM,,SAP-2221-1-2,7:55:00 AM,8:20:00 AM,18.,,,0.42,,2019,6,15,24,2019-06-15
3760,24.0,2019-06-15,1.0,5.0,OPERADOR1,SAP-2221,PFLX-007,NOMBREDEPEDIDO95,TIPODEPRODUCTO10,54CM,,SAP-2221-5-4,8:35:00 AM,9:05:00 AM,24.,,,0.5,,2019,6,15,24,2019-06-15
3761,24.0,2019-06-15,1.0,5.0,OPERADOR1,SAP-2221,PFLX-007,NOMBREDEPEDIDO95,TIPODEPRODUCTO10,54CM,,SAP-2221-2-2,9:20:00 AM,9:50:00 AM,24.,,,0.5,,2019,6,15,24,2019-06-15
3762,24.0,2019-06-15,1.0,5.0,OPERADOR1,SAP-2221,PFLX-007,NOMBREDEPEDIDO95,TIPODEPRODUCTO10,54CM,,SAP-2221-3-2,11:00:00 AM,11:30:00 AM,23.,,,0.5,,2019,6,15,24,2019-06-15
3763,24.0,2019-06-15,1.0,5.0,OPERADOR1,SAP-2221,PFLX-007,NOMBREDEPEDIDO95,TIPODEPRODUCTO10,54CM,,SAP-2221-3-4,11:45:00 AM,12:15:00 PM,23.,,,0.5,,2019,6,15,24,2019-06-15
3764,24.0,2019-06-15,1.0,5.0,OPERADOR1,SAP-2221,PFLX-007,NOMBREDEPEDIDO95,TIPODEPRODUCTO10,54CM,,SAP-2221-4-2,12:25:00 PM,12:55:00 PM,19.,,,0.5,,2019,6,15,24,2019-06-15
3765,24.0,2019-06-15,1.0,5.0,OPERADOR1,SAP-2221,PFLX-007,NOMBREDEPEDIDO95,TIPODEPRODUCTO10,54CM,,SAP-2221-4-6,1:05:00 PM,1:25:00 PM,16.,,,0.33,,2019,6,15,24,2019-06-15
3766,24.0,2019-06-15,1.0,5.0,OPERADOR1,SAP-2221,PFLX-007,NOMBREDEPEDIDO95,TIPODEPRODUCTO10,54CM,,SAP-2221-4-4,1:30:00 PM,1:55:00 PM,14.,,,0.42,,2019,6,15,24,2019-06-15
3767,24.0,2019-06-15,1.0,4.0,OPERADOR8,SAP-2158,,NOMBREDEPEDIDO195,TIPODEPRODUCTO2,60CM,,SAP-2158-3-1,1:30:00 PM,1:55:00 PM,22.,4.,,0.42,,2019,6,15,24,2019-06-15
3768,24.0,2019-06-15,2.0,4.0,OPERADOR6,SAP-2158,,NOMBREDEPEDIDO195,TIPODEPRODUCTO2,60CM,,SAP-2158-3-2,2:20:00 PM,3:20:00 PM,100.,,,1.,,2019,6,15,24,2019-06-15
3769,24.0,2019-06-15,2.0,4.0,OPERADOR6,SAP-2158,,NOMBREDEPEDIDO195,TIPODEPRODUCTO2,60CM,,SAP-2158-6-1,3:30:00 PM,4:50:00 PM,142.,,,1.33,,2019,6,15,24,2019-06-15
3770,24.0,2019-06-15,2.0,4.0,OPERADOR6,SAP-2158,,NOMBREDEPEDIDO195,TIPODEPRODUCTO2,60CM,,SAP-2158-5-1,5:00:00 PM,6:20:00 PM,120.,,,1.33,,2019,6,15,24,2019-06-15
3771,24.0,2019-06-15,2.0,4.0,OPERADOR6,SAP-2158,,NOMBREDEPEDIDO195,TIPODEPRODUCTO2,60CM,,SAP-2158-2-1,6:40:00 PM,7:50:00 PM,123.,,,1.17,,2019,6,15,24,2019-06-15
